,Unnamed: 0,match_id,season,start_date,venue,innings,ball,batting_team,bowling_team,striker,non_striker,bowler,runs_off_bat,extras,wides,noballs,byes,legbyes,penalty,wicket_type,player_dismissed,other_wicket_type,other_player_dismissed,filename,ball_count,out,striker_out,non_striker_out,bowler_out,dot,dotball,boundary,bowler_conceded_runs,noballcount,bowlerdotball,powerplay
401817,1442117,936163,2016/17,2017-02-04,New Wanderers Stadium,1,38.5,Sri Lanka,South Africa,PADLR Sandakan,CBRLS Kumara,D Pretorius,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401818,1442118,936163,2016/17,2017-02-04,New Wanderers Stadium,1,38.6,Sri Lanka,South Africa,PADLR Sandakan,CBRLS Kumara,D Pretorius,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401819,1442119,936163,2016/17,2017-02-04,New Wanderers Stadium,1,39.1,Sri Lanka,South Africa,CBRLS Kumara,PADLR Sandakan,Imran Tahir,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401820,1442120,936163,2016/17,2017-02-04,New Wanderers Stadium,1,39.2,Sri Lanka,South Africa,CBRLS Kumara,PADLR Sandakan,Imran Tahir,0,0,,,,,,caught,CBRLS Kumara,,,936163.csv,1,1,1,0,1,1,1,0,0.0,0,1,middle overs
401821,1442121,936163,2016/17,2017-02-04,New Wanderers Stadium,2,0.1,South Africa,Sri Lanka,Q de Kock,HM Amla,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401822,1442122,936163,2016/17,2017-02-04,New Wanderers Stadium,2,0.2,South Africa,Sri Lanka,Q de Kock,HM Amla,RAS Lakmal,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
401823,1442123,936163,2016/17,2017-02-04,New Wanderers Stadium,2,0.3,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
401824,1442124,936163,2016/17,2017-02-04,New Wanderers Stadium,2,0.4,South Africa,Sri Lanka,Q de Kock,HM Amla,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401825,1442125,936163,2016/17,2017-02-04,New Wanderers Stadium,2,0.5,South Africa,Sri Lanka,Q de Kock,HM Amla,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401826,1442126,936163,2016/17,2017-02-04,New Wanderers Stadium,2,0.6,South Africa,Sri Lanka,Q de Kock,HM Amla,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401827,1442127,936163,2016/17,2017-02-04,New Wanderers Stadium,2,1.1,South Africa,Sri Lanka,HM Amla,Q de Kock,CBRLS Kumara,2,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,2.0,0,0,powerplay
401828,1442128,936163,2016/17,2017-02-04,New Wanderers Stadium,2,1.2,South Africa,Sri Lanka,HM Amla,Q de Kock,CBRLS Kumara,0,1,1.0,,,,,,,,,936163.csv,0,0,0,0,0,1,0,0,1.0,0,0,powerplay
401829,1442129,936163,2016/17,2017-02-04,New Wanderers Stadium,2,1.3,South Africa,Sri Lanka,HM Amla,Q de Kock,CBRLS Kumara,0,1,,1.0,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,1.0,1,0,powerplay
401830,1442130,936163,2016/17,2017-02-04,New Wanderers Stadium,2,1.4,South Africa,Sri Lanka,HM Amla,Q de Kock,CBRLS Kumara,4,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
401831,1442131,936163,2016/17,2017-02-04,New Wanderers Stadium,2,1.5,South Africa,Sri Lanka,HM Amla,Q de Kock,CBRLS Kumara,0,1,1.0,,,,,,,,,936163.csv,0,0,0,0,0,1,0,0,1.0,0,0,powerplay
401832,1442132,936163,2016/17,2017-02-04,New Wanderers Stadium,2,1.6,South Africa,Sri Lanka,HM Amla,Q de Kock,CBRLS Kumara,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401833,1442133,936163,2016/17,2017-02-04,New Wanderers Stadium,2,1.7,South Africa,Sri Lanka,HM Amla,Q de Kock,CBRLS Kumara,0,1,1.0,,,,,,,,,936163.csv,0,0,0,0,0,1,0,0,1.0,0,0,powerplay
401834,1442134,936163,2016/17,2017-02-04,New Wanderers Stadium,2,1.8,South Africa,Sri Lanka,HM Amla,Q de Kock,CBRLS Kumara,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401835,1442135,936163,2016/17,2017-02-04,New Wanderers Stadium,2,1.9,South Africa,Sri Lanka,HM Amla,Q de Kock,CBRLS Kumara,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401836,1442136,936163,2016/17,2017-02-04,New Wanderers Stadium,2,1.1,South Africa,Sri Lanka,HM Amla,Q de Kock,CBRLS Kumara,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401837,1442137,936163,2016/17,2017-02-04,New Wanderers Stadium,2,2.1,South Africa,Sri Lanka,Q de Kock,HM Amla,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401838,1442138,936163,2016/17,2017-02-04,New Wanderers Stadium,2,2.2,South Africa,Sri Lanka,Q de Kock,HM Amla,RAS Lakmal,4,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
401839,1442139,936163,2016/17,2017-02-04,New Wanderers Stadium,2,2.3,South Africa,Sri Lanka,Q de Kock,HM Amla,RAS Lakmal,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
401840,1442140,936163,2016/17,2017-02-04,New Wanderers Stadium,2,2.4,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,4,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
401841,1442141,936163,2016/17,2017-02-04,New Wanderers Stadium,2,2.5,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401842,1442142,936163,2016/17,2017-02-04,New Wanderers Stadium,2,2.6,South Africa,Sri Lanka,HM Amla,Q de Kock,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401843,1442143,936163,2016/17,2017-02-04,New Wanderers Stadium,2,3.1,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,2,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,2.0,0,0,powerplay
401844,1442144,936163,2016/17,2017-02-04,New Wanderers Stadium,2,3.2,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401845,1442145,936163,2016/17,2017-02-04,New Wanderers Stadium,2,3.3,South Africa,Sri Lanka,Q de Kock,HM Amla,CBRLS Kumara,0,0,,,,,,bowled,Q de Kock,,,936163.csv,1,1,1,0,1,1,1,0,0.0,0,1,powerplay
401846,1442146,936163,2016/17,2017-02-04,New Wanderers Stadium,2,3.4,South Africa,Sri Lanka,F du Plessis,HM Amla,CBRLS Kumara,6,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,1,6.0,0,0,powerplay
401847,1442147,936163,2016/17,2017-02-04,New Wanderers Stadium,2,3.5,South Africa,Sri Lanka,F du Plessis,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401848,1442148,936163,2016/17,2017-02-04,New Wanderers Stadium,2,3.6,South Africa,Sri Lanka,F du Plessis,HM Amla,CBRLS Kumara,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
401849,1442149,936163,2016/17,2017-02-04,New Wanderers Stadium,2,4.1,South Africa,Sri Lanka,F du Plessis,HM Amla,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401850,1442150,936163,2016/17,2017-02-04,New Wanderers Stadium,2,4.2,South Africa,Sri Lanka,F du Plessis,HM Amla,RAS Lakmal,4,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
401851,1442151,936163,2016/17,2017-02-04,New Wanderers Stadium,2,4.3,South Africa,Sri Lanka,F du Plessis,HM Amla,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401852,1442152,936163,2016/17,2017-02-04,New Wanderers Stadium,2,4.4,South Africa,Sri Lanka,F du Plessis,HM Amla,RAS Lakmal,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
401853,1442153,936163,2016/17,2017-02-04,New Wanderers Stadium,2,4.5,South Africa,Sri Lanka,HM Amla,F du Plessis,RAS Lakmal,0,1,1.0,,,,,,,,,936163.csv,0,0,0,0,0,1,0,0,1.0,0,0,powerplay
401854,1442154,936163,2016/17,2017-02-04,New Wanderers Stadium,2,4.6,South Africa,Sri Lanka,HM Amla,F du Plessis,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401855,1442155,936163,2016/17,2017-02-04,New Wanderers Stadium,2,4.7,South Africa,Sri Lanka,HM Amla,F du Plessis,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401856,1442156,936163,2016/17,2017-02-04,New Wanderers Stadium,2,5.1,South Africa,Sri Lanka,F du Plessis,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401857,1442157,936163,2016/17,2017-02-04,New Wanderers Stadium,2,5.2,South Africa,Sri Lanka,F du Plessis,HM Amla,CBRLS Kumara,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
401858,1442158,936163,2016/17,2017-02-04,New Wanderers Stadium,2,5.3,South Africa,Sri Lanka,HM Amla,F du Plessis,CBRLS Kumara,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401859,1442159,936163,2016/17,2017-02-04,New Wanderers Stadium,2,5.4,South Africa,Sri Lanka,HM Amla,F du Plessis,CBRLS Kumara,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
401860,1442160,936163,2016/17,2017-02-04,New Wanderers Stadium,2,5.5,South Africa,Sri Lanka,F du Plessis,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401861,1442161,936163,2016/17,2017-02-04,New Wanderers Stadium,2,5.6,South Africa,Sri Lanka,F du Plessis,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401862,1442162,936163,2016/17,2017-02-04,New Wanderers Stadium,2,6.1,South Africa,Sri Lanka,HM Amla,F du Plessis,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401863,1442163,936163,2016/17,2017-02-04,New Wanderers Stadium,2,6.2,South Africa,Sri Lanka,HM Amla,F du Plessis,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401864,1442164,936163,2016/17,2017-02-04,New Wanderers Stadium,2,6.3,South Africa,Sri Lanka,HM Amla,F du Plessis,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401865,1442165,936163,2016/17,2017-02-04,New Wanderers Stadium,2,6.4,South Africa,Sri Lanka,HM Amla,F du Plessis,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401866,1442166,936163,2016/17,2017-02-04,New Wanderers Stadium,2,6.5,South Africa,Sri Lanka,HM Amla,F du Plessis,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401867,1442167,936163,2016/17,2017-02-04,New Wanderers Stadium,2,6.6,South Africa,Sri Lanka,HM Amla,F du Plessis,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401868,1442168,936163,2016/17,2017-02-04,New Wanderers Stadium,2,7.1,South Africa,Sri Lanka,F du Plessis,HM Amla,CBRLS Kumara,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
401869,1442169,936163,2016/17,2017-02-04,New Wanderers Stadium,2,7.2,South Africa,Sri Lanka,HM Amla,F du Plessis,CBRLS Kumara,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
401870,1442170,936163,2016/17,2017-02-04,New Wanderers Stadium,2,7.3,South Africa,Sri Lanka,F du Plessis,HM Amla,CBRLS Kumara,2,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,2.0,0,0,powerplay
401871,1442171,936163,2016/17,2017-02-04,New Wanderers Stadium,2,7.4,South Africa,Sri Lanka,F du Plessis,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401872,1442172,936163,2016/17,2017-02-04,New Wanderers Stadium,2,7.5,South Africa,Sri Lanka,F du Plessis,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401873,1442173,936163,2016/17,2017-02-04,New Wanderers Stadium,2,7.6,South Africa,Sri Lanka,F du Plessis,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401874,1442174,936163,2016/17,2017-02-04,New Wanderers Stadium,2,8.1,South Africa,Sri Lanka,HM Amla,F du Plessis,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401875,1442175,936163,2016/17,2017-02-04,New Wanderers Stadium,2,8.2,South Africa,Sri Lanka,HM Amla,F du Plessis,RAS Lakmal,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
401876,1442176,936163,2016/17,2017-02-04,New Wanderers Stadium,2,8.3,South Africa,Sri Lanka,F du Plessis,HM Amla,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401877,1442177,936163,2016/17,2017-02-04,New Wanderers Stadium,2,8.4,South Africa,Sri Lanka,F du Plessis,HM Amla,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401878,1442178,936163,2016/17,2017-02-04,New Wanderers Stadium,2,8.5,South Africa,Sri Lanka,F du Plessis,HM Amla,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401879,1442179,936163,2016/17,2017-02-04,New Wanderers Stadium,2,8.6,South Africa,Sri Lanka,F du Plessis,HM Amla,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401880,1442180,936163,2016/17,2017-02-04,New Wanderers Stadium,2,9.1,South Africa,Sri Lanka,HM Amla,F du Plessis,CBRLS Kumara,4,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
401881,1442181,936163,2016/17,2017-02-04,New Wanderers Stadium,2,9.2,South Africa,Sri Lanka,HM Amla,F du Plessis,CBRLS Kumara,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401882,1442182,936163,2016/17,2017-02-04,New Wanderers Stadium,2,9.3,South Africa,Sri Lanka,HM Amla,F du Plessis,CBRLS Kumara,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,powerplay
401883,1442183,936163,2016/17,2017-02-04,New Wanderers Stadium,2,9.4,South Africa,Sri Lanka,F du Plessis,HM Amla,CBRLS Kumara,4,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,1,4.0,0,0,powerplay
401884,1442184,936163,2016/17,2017-02-04,New Wanderers Stadium,2,9.5,South Africa,Sri Lanka,F du Plessis,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401885,1442185,936163,2016/17,2017-02-04,New Wanderers Stadium,2,9.6,South Africa,Sri Lanka,F du Plessis,HM Amla,CBRLS Kumara,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,powerplay
401886,1442186,936163,2016/17,2017-02-04,New Wanderers Stadium,2,10.1,South Africa,Sri Lanka,HM Amla,F du Plessis,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401887,1442187,936163,2016/17,2017-02-04,New Wanderers Stadium,2,10.2,South Africa,Sri Lanka,HM Amla,F du Plessis,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401888,1442188,936163,2016/17,2017-02-04,New Wanderers Stadium,2,10.3,South Africa,Sri Lanka,HM Amla,F du Plessis,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401889,1442189,936163,2016/17,2017-02-04,New Wanderers Stadium,2,10.4,South Africa,Sri Lanka,HM Amla,F du Plessis,RAS Lakmal,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
401890,1442190,936163,2016/17,2017-02-04,New Wanderers Stadium,2,10.5,South Africa,Sri Lanka,F du Plessis,HM Amla,RAS Lakmal,4,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,1,4.0,0,0,middle overs
401891,1442191,936163,2016/17,2017-02-04,New Wanderers Stadium,2,10.6,South Africa,Sri Lanka,F du Plessis,HM Amla,RAS Lakmal,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401892,1442192,936163,2016/17,2017-02-04,New Wanderers Stadium,2,11.1,South Africa,Sri Lanka,HM Amla,F du Plessis,LD Madushanka,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401893,1442193,936163,2016/17,2017-02-04,New Wanderers Stadium,2,11.2,South Africa,Sri Lanka,HM Amla,F du Plessis,LD Madushanka,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401894,1442194,936163,2016/17,2017-02-04,New Wanderers Stadium,2,11.3,South Africa,Sri Lanka,HM Amla,F du Plessis,LD Madushanka,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
401895,1442195,936163,2016/17,2017-02-04,New Wanderers Stadium,2,11.4,South Africa,Sri Lanka,F du Plessis,HM Amla,LD Madushanka,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401896,1442196,936163,2016/17,2017-02-04,New Wanderers Stadium,2,11.5,South Africa,Sri Lanka,F du Plessis,HM Amla,LD Madushanka,0,0,,,,,,caught,F du Plessis,,,936163.csv,1,1,1,0,1,1,1,0,0.0,0,1,middle overs
401897,1442197,936163,2016/17,2017-02-04,New Wanderers Stadium,2,11.6,South Africa,Sri Lanka,AB de Villiers,HM Amla,LD Madushanka,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401898,1442198,936163,2016/17,2017-02-04,New Wanderers Stadium,2,12.1,South Africa,Sri Lanka,HM Amla,AB de Villiers,PADLR Sandakan,2,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,2.0,0,0,middle overs
401899,1442199,936163,2016/17,2017-02-04,New Wanderers Stadium,2,12.2,South Africa,Sri Lanka,HM Amla,AB de Villiers,PADLR Sandakan,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401900,1442200,936163,2016/17,2017-02-04,New Wanderers Stadium,2,12.3,South Africa,Sri Lanka,HM Amla,AB de Villiers,PADLR Sandakan,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401901,1442201,936163,2016/17,2017-02-04,New Wanderers Stadium,2,12.4,South Africa,Sri Lanka,HM Amla,AB de Villiers,PADLR Sandakan,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401902,1442202,936163,2016/17,2017-02-04,New Wanderers Stadium,2,12.5,South Africa,Sri Lanka,HM Amla,AB de Villiers,PADLR Sandakan,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401903,1442203,936163,2016/17,2017-02-04,New Wanderers Stadium,2,12.6,South Africa,Sri Lanka,HM Amla,AB de Villiers,PADLR Sandakan,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401904,1442204,936163,2016/17,2017-02-04,New Wanderers Stadium,2,13.1,South Africa,Sri Lanka,AB de Villiers,HM Amla,LD Madushanka,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401905,1442205,936163,2016/17,2017-02-04,New Wanderers Stadium,2,13.2,South Africa,Sri Lanka,AB de Villiers,HM Amla,LD Madushanka,0,1,,,,1.0,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401906,1442206,936163,2016/17,2017-02-04,New Wanderers Stadium,2,13.3,South Africa,Sri Lanka,HM Amla,AB de Villiers,LD Madushanka,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401907,1442207,936163,2016/17,2017-02-04,New Wanderers Stadium,2,13.4,South Africa,Sri Lanka,HM Amla,AB de Villiers,LD Madushanka,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401908,1442208,936163,2016/17,2017-02-04,New Wanderers Stadium,2,13.5,South Africa,Sri Lanka,HM Amla,AB de Villiers,LD Madushanka,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
401909,1442209,936163,2016/17,2017-02-04,New Wanderers Stadium,2,13.6,South Africa,Sri Lanka,AB de Villiers,HM Amla,LD Madushanka,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
401910,1442210,936163,2016/17,2017-02-04,New Wanderers Stadium,2,14.1,South Africa,Sri Lanka,AB de Villiers,HM Amla,PADLR Sandakan,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401911,1442211,936163,2016/17,2017-02-04,New Wanderers Stadium,2,14.2,South Africa,Sri Lanka,AB de Villiers,HM Amla,PADLR Sandakan,4,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,1,4.0,0,0,middle overs
401912,1442212,936163,2016/17,2017-02-04,New Wanderers Stadium,2,14.3,South Africa,Sri Lanka,AB de Villiers,HM Amla,PADLR Sandakan,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401913,1442213,936163,2016/17,2017-02-04,New Wanderers Stadium,2,14.4,South Africa,Sri Lanka,AB de Villiers,HM Amla,PADLR Sandakan,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401914,1442214,936163,2016/17,2017-02-04,New Wanderers Stadium,2,14.5,South Africa,Sri Lanka,AB de Villiers,HM Amla,PADLR Sandakan,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
401915,1442215,936163,2016/17,2017-02-04,New Wanderers Stadium,2,14.6,South Africa,Sri Lanka,HM Amla,AB de Villiers,PADLR Sandakan,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
401916,1442216,936163,2016/17,2017-02-04,New Wanderers Stadium,2,15.1,South Africa,Sri Lanka,HM Amla,AB de Villiers,LD Madushanka,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
401917,1442217,936163,2016/17,2017-02-04,New Wanderers Stadium,2,15.2,South Africa,Sri Lanka,AB de Villiers,HM Amla,LD Madushanka,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401918,1442218,936163,2016/17,2017-02-04,New Wanderers Stadium,2,15.3,South Africa,Sri Lanka,AB de Villiers,HM Amla,LD Madushanka,2,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,2.0,0,0,middle overs
401919,1442219,936163,2016/17,2017-02-04,New Wanderers Stadium,2,15.4,South Africa,Sri Lanka,AB de Villiers,HM Amla,LD Madushanka,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401920,1442220,936163,2016/17,2017-02-04,New Wanderers Stadium,2,15.5,South Africa,Sri Lanka,AB de Villiers,HM Amla,LD Madushanka,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
401921,1442221,936163,2016/17,2017-02-04,New Wanderers Stadium,2,15.6,South Africa,Sri Lanka,HM Amla,AB de Villiers,LD Madushanka,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401922,1442222,936163,2016/17,2017-02-04,New Wanderers Stadium,2,16.1,South Africa,Sri Lanka,AB de Villiers,HM Amla,PADLR Sandakan,4,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,1,4.0,0,0,middle overs
401923,1442223,936163,2016/17,2017-02-04,New Wanderers Stadium,2,16.2,South Africa,Sri Lanka,AB de Villiers,HM Amla,PADLR Sandakan,2,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,2.0,0,0,middle overs
401924,1442224,936163,2016/17,2017-02-04,New Wanderers Stadium,2,16.3,South Africa,Sri Lanka,AB de Villiers,HM Amla,PADLR Sandakan,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
401925,1442225,936163,2016/17,2017-02-04,New Wanderers Stadium,2,16.4,South Africa,Sri Lanka,HM Amla,AB de Villiers,PADLR Sandakan,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
401926,1442226,936163,2016/17,2017-02-04,New Wanderers Stadium,2,16.5,South Africa,Sri Lanka,AB de Villiers,HM Amla,PADLR Sandakan,1,0,,,,,,,,,,936163.csv,1,0,0,0,0,0,0,0,1.0,0,0,middle overs
401927,1442227,936163,2016/17,2017-02-04,New Wanderers Stadium,2,16.6,South Africa,Sri Lanka,HM Amla,AB de Villiers,PADLR Sandakan,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
401928,1442228,936163,2016/17,2017-02-04,New Wanderers Stadium,2,17.1,South Africa,Sri Lanka,AB de Villiers,HM Amla,LD Madushanka,0,0,,,,,,,,,,936163.csv,1,0,0,0,0,1,1,0,0.0,0,1,middle overs
